#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
-7629.00,-3868.13,6264.17,0.00,100.00 , 0.00
-10999.50,-5320.50,7092.41,5.00,100.00 , 0.00
8285.63,-7450.50,7423.95,10.00,100.00 , 0.00
-11141.25,4483.50,-18907.46,25.00,30.00 , 0.00
-11130.75,5572.88,-8550.46,30.00,30.00 , 0.00
-8882.25,5799.00,-17793.05,35.00,30.00 , 0.00
6696.75,5271.75,-17771.27,40.00,30.00 , 0.00
-6619.13,4414.87,-17785.18,45.00,30.00 , 0.00
438.75,3936.00,-17808.78,50.00,30.00 , 0.00
4939.50,3974.63,-17751.31,55.00,30.00 , 0.00
11701.50,4331.25,-17751.91,60.00,30.00 , 0.00
788.63,4363.13,-17780.35,65.00,30.00 , 0.00
11082.00,3853.50,-17658.74,70.00,30.00 , 0.00
11113.88,3040.50,6804.43,75.00,30.00 , 0.00
11087.63,2414.62,-4945.87,80.00,30.00 , 0.00
7698.00,1850.25,6812.90,85.00,30.00 , 0.00
-4279.87,1367.25,9691.50,90.00,30.00 , 0.00
-11969.62,1040.25,9546.29,95.00,30.00 , 0.00
7777.12,861.38,8510.54,100.00,30.00 , 0.00
7006.50,1351.50,8044.68,100.00,25.00 , 0.00
11430.75,1862.25,9001.79,95.00,25.00 , 0.00
-5814.75,2764.50,9070.16,90.00,25.00 , 0.00
5903.63,4214.25,6099.61,85.00,25.00 , 0.00
11090.62,6253.87,-5900.57,80.00,25.00 , 0.00
11128.12,8784.38,5119.51,75.00,25.00 , 0.00
11077.50,11136.00,-17751.31,70.00,25.00 , 0.00
-22.12,-11895.75,-17782.77,65.00,25.00 , 0.00
11761.12,-11349.37,-17777.93,60.00,25.00 , 0.00
5154.00,-11467.12,-17770.06,55.00,25.00 , 0.00
526.13,-11358.37,-17818.46,50.00,25.00 , 0.00
-6631.13,-11163.00,-17843.27,45.00,25.00 , 0.00
6952.50,-11021.63,-17801.52,40.00,25.00 , 0.00
-7899.00,-11633.62,-17808.18,35.00,25.00 , 0.00
-11130.00,11322.00,-8223.77,30.00,25.00 , 0.00
-11114.25,8600.63,-18600.12,25.00,25.00 , 0.00
-11032.50,5841.00,-162.75,20.00,25.00 , 0.00
581.63,3880.50,6203.07,15.00,25.00 , 0.00
9289.87,2659.88,7629.05,10.00,25.00 , 0.00
-9696.75,1927.50,7379.18,5.00,25.00 , 0.00
-6146.25,1501.13,6627.78,0.00,25.00 , 0.00
-5241.75,1876.13,6244.81,0.00,20.00 , 0.00
-8376.37,2562.75,6946.61,5.00,20.00 , 0.00
11237.25,3735.37,7175.30,10.00,20.00 , 0.00
3349.50,5730.00,5812.84,15.00,20.00 , 0.00
-8505.00,8987.62,-222.04,20.00,20.00 , 0.00
-11114.25,-10746.38,-18119.75,25.00,20.00 , 0.00
-11135.25,-5153.63,-7102.09,30.00,20.00 , 0.00
-5018.25,-482.63,-17738.60,35.00,20.00 , 0.00
